% Hours	Pressure (Mpa)	Inner Temp (oC) OuterTemp (oC)
8.08	17	293.6401978	321.468
8.17	17	280.2699280	319.4671
8.25	17	299.8720093	320.0783
8.33	17	252.6554413	317.1004
8.42	17	212.2485352	312.7946
8.50	17	257.8201294	312.0263
8.58	17	284.4272156	313.1938
8.67	17	294.8172302	314.9605
8.75	17	299.7273254	317.0661
8.83	17	269.2708130	318.6748
8.92	17	200.0537262	317.914
9.00	17	203.5457916	315.7209
9.08	17	200.1191406	314.031
9.17	17	212.6402283	312.6336
9.25	17	210.1997375	312.8459
9.33	17	188.7890625	313.4956
9.42	17	228.9918060	314.8069
9.50	17	258.8277893	316.7267
9.58	17	298.0989075	320.2635
9.67	17	279.5323181	322.2607
9.75	17	271.0303040	324.236
9.83	17	195.3998718	324.9221
9.92	17	244.1615753	324.1808
10.00	17	303.7236938	324.3093
10.08	17	342.9365234	327.2555
10.17	17	357.9897461	332.743
10.25	17	260.2916565	339.3024
10.33	17	189.3892670	339.7482
10.42	17	267.9385376	333.3152
10.50	17	311.2698364	330.8474
10.58	17	327.6732788	332.1628
10.67	17	341.6612244	333.6357
10.75	17	197.3444519	336.6837
10.83	17	199.2703552	332.7207
10.92	17	243.9699402	328.2837
11.00	17	279.8271179	325.4207
11.08	17	306.7114563	324.3178
11.17	17	201.1143799	326.1896
11.25	17	248.2957458	298.4461
11.33	17	289.5879517	289.3002
11.42	17	323.6879272	295.564
11.50	17	331.4783325	303.7803
11.58	17	181.3977814	310.5259
11.67	17	237.9916382	308.9452
11.75	17	310.5913086	308.9231
11.83	17	316.9261475	315.0553
11.92	17	307.4921265	320.9651
12.00	17	307.9599304	323.576
12.08	17	314.9377441	325.8715
12.17	17	321.9155579	328.4517
12.25	17	311.5946655	331.216
12.33	17	298.0458069	332.0895
12.42	17	292.4899292	332.0172
12.50	17	286.7077026	331.6298
12.58	17	284.3038330	331.239
12.67	17	291.4414368	330.3742
12.75	17	284.0316467	329.5121
12.83	17	284.4717712	328.6482
12.92	17	281.4811096	327.9375
13.00	17	286.0989990	327.4861
13.08	17	286.0989990	326.8865
13.17	17	266.0029907	327.0867
13.25	17	267.2494812	326.6912
13.33	17	295.4310913	326.9612
13.42	17	281.4248047	326.7583
13.50	17	281.7183228	326.216
13.58	17	281.6524963	326.3033
13.67	17	281.9460449	326.4214
13.75	17	291.1616516	326.8267
13.83	17	287.2611084	328.0484
13.92	17	293.8927002	328.4536
14.00	17	310.6862183	327.4688
14.08	17	252.1852417	325.2241
14.17	17	183.4127808	328.7827
14.25	17	283.7553101	326.9834
14.33	17	303.7706299	328.3344
14.42	17	263.6487427	327.1657
14.50	17	306.6929626	323.5928
14.58	17	216.9416504	322.896
14.67	17	276.6859741	322.8316
14.75	17	320.8434753	326.3657
14.83	17	329.8521118	332.7638
14.92	17	340.8221130	333.3941
15.00	17	354.2434387	334.0242
15.08	17	376.0128174	341.0437
15.17	17	387.0279846	351.7957
15.25	17	393.3498535	361.9328
15.33	17	383.5445862	369.6743
15.42	17	400.2590027	371.4911
15.50	17	418.1553650	381.278
15.58	17	421.2487793	393.9871
15.67	17	424.3421631	402.8033
15.75	17	427.4355469	409.5849
15.83	17	430.5289307	414.9245
15.92	17	435.0936279	420.2918
16.00	17	444.4037781	426.5934
16.08	17	450.3166504	433.9788
16.17	17	455.0151062	441.0696
16.25	17	459.7135620	447.6657
16.33	17	462.7024841	453.1791
16.42	17	464.9703064	458.0258
16.50	17	467.2381287	462.2224
16.58	17	469.5059814	466.2185
16.67	17	471.7738037	469.7497
16.75	17	474.0416260	472.9707
16.83	17	476.3094482	475.3857
16.92	17	478.3327026	477.5254
17.00	17	479.6304000	478.8111267
17.08	17	481.4928000	479.2895508
17.17	17	482.9362000	479.7679749
17.25	17	483.8856000	480.2463989
17.33	17	485.0617000	480.724823
17.42	17	485.7981000	481.2032166
17.50	17	486.5340000	481.6816406
17.58	17	487.3881000	482.1600647
17.67	17	488.1254000	482.6384888
17.75	17	488.6816000	483.1169128
17.83	17	489.3955000	483.5953064
17.92	17	490.0360000	484.0737305
18.00	17	491.2813000	484.5521545
18.08	17	492.9857000	484.6478271
18.17	17	493.9996000	484.6478271
18.25	17	494.0556000	485.1262512
18.33	17	494.4259000	485.6046753
18.42	17	494.6465000	486.0830994
18.50	17	494.5574000	486.5615234
18.58	17	495.3979000	486.9716797
18.67	17	495.7755000	486.4751892
18.75	17	494.8836000	485.9786682
18.83	17	493.4085000	485.4821472
18.92	17	491.8215000	484.9856567
19.00	17	491.5046000	484.4891357
19.08	17	492.5004000	483.1044312
19.17	17	491.5311000	480.6486816
19.25	17	491.3341000	478.1929016
19.33	17	491.6797000	481.5060425
19.42	17	492.4865000	484.2426147
19.50	17	493.7219000	480.133606
19.58	17	494.5286000	481.6455078
19.67	17	494.8374000	483.1574402
19.75	17	495.0264000	484.669342
19.83	17	494.8720000	486.1812439
19.92	17	494.6404000	487.6237183
20.00	17	494.5977000	487.2414551
20.08	17	494.5920000	486.8591614
20.17	17	494.5921000	486.4768982
20.25	17	494.0130000	486.094635
20.33	17	493.0822000	485.7123718
20.42	17	492.3835000	485.3301086
20.50	17	492.0773000	484.9478455
20.58	17	491.8837000	484.5655518
20.67	17	491.2685000	484.1832886
20.75	17	490.9154000	483.8010254
20.83	17	490.8362000	483.4187622
20.92	17	490.7185000	483.036499
21.00	17	490.4422000	482.6542053
21.08	17	489.8267000	482.2719421
21.17	17	489.6747000	481.889679
21.25	17	489.5220000	481.5074158
21.33	17	488.9053000	481.1251526
21.42	17	487.9789000	480.7428894
21.50	17	487.2066000	480.3605957
21.58	17	486.7065000	479.9783325
21.67	17	486.3976000	479.5960693
21.75	17	486.2085000	479.2138062
21.83	17	486.0540000	478.831543
21.92	17	486.1312000	478.4492798
22.00	17	486.0540000	478.0669861
22.08	17	486.0194000	477.0348816
22.17	17	485.8648000	476.6526184
22.25	17	485.6758000	476.2703247
22.33	17	485.5909000	475.8880615
22.42	17	485.5097000	475.5057983
22.50	17	485.3595000	475.1235352
22.58	17	485.0170000	474.7564697
22.67	17	484.7100000	474.7893677
22.75	17	484.6705000	474.8222351
22.83	17	484.6347000	474.8551025
22.92	17	484.4446000	474.88797
23.00	17	484.3712000	474.9208374
23.08	17	484.4935000	474.9537354
23.17	17	484.8752000	474.9866028
23.25	17	484.7166000	475.0194702
23.33	17	484.5599000	475.0523376
23.42	17	484.4864000	475.0852051
23.50	17	484.5657000	475.1180725
23.58	17	484.5652000	475.1509705
23.67	17	484.7226000	475.1838379
23.75	17	484.9141000	475.2167053
23.83	17	484.9157000	475.2495728
23.92	17	484.7967000	475.2824402
24.00	17	484.7972000	475.3153076
24.08	17	484.6718000	475.3482056
24.17	17	484.5177000	475.381073
24.25	17	484.5543000	475.4139404
24.33	17	484.5925000	475.4468079
24.42	17	484.6707000	475.4796753
24.50	17	484.7059000	475.5125732
24.58	17	484.6288000	475.5454407
24.67	17	484.6580000	475.5783081
24.75	17	484.6536000	475.6111755
24.83	17	484.7664000	475.644043
24.92	17	484.6153000	475.6769104
25.00	17	484.5411000	475.7098083
25.08	17	484.5791000	475.7426758
25.17	17	484.5799000	475.7755432
25.25	17	484.4258000	475.8084106
25.33	17	484.4259000	475.8412781
25.42	17	484.4260000	475.8741455
25.50	17	484.4213000	475.9070435
25.58	17	484.5747000	475.9399109
25.67	17	484.7311000	475.9727783
25.75	17	484.8505000	476.0056458
25.83	17	485.0833000	476.0385132
25.92	17	485.0840000	476.0713806
26.00	17	484.6234000	476.1042786
26.08	17	484.9350000	476.1075439
26.17	17	484.9792000	476.1108398
26.25	17	484.9028000	476.1141357
26.33	17	484.6240000	476.1141357
26.42	17	484.5474000	476.1470032
26.50	17	484.6710000	476.1798706
26.58	17	484.6740000	476.212738
26.67	17	484.7957000	476.2456055
26.75	17	484.6421000	476.2785034
26.83	17	484.6021000	476.3113708
26.92	17	484.6034000	476.3442383
27.00	17	484.5707000	476.3771057
27.08	17	484.6899000	476.4099731
27.17	17	484.6907000	476.4428711
27.25	17	484.7338000	476.4757385
27.33	17	484.6222000	476.508606
27.42	17	484.3131000	476.5414734
27.50	17	484.1241000	476.5743408
27.58	17	484.2786000	476.6072083
27.67	17	484.3985000	476.6401062
27.75	17	484.3985000	476.6729736
27.83	17	484.3985000	476.7058411
27.92	17	484.3985000	476.7387085
28.00	17	485.0165000	476.7715759
28.08	17	485.0165000	476.8044434
28.17	17	485.0170000	474.7564697
28.25	17	484.7100000	474.7893677
28.33	17	484.6705000	474.8222351
28.42	17	484.6347000	474.8551025
28.50	17	484.4446000	474.88797
28.58	17	484.3712000	474.9208374
28.67	17	484.4935000	474.9537354
28.75	17	484.8752000	474.9866028
28.83	17	484.7166000	475.0194702
28.92	17	484.5599000	475.0523376
29.00	17	484.4864000	475.0852051
29.08	17	484.5657000	475.1180725
29.17	17	484.5652000	475.1509705
29.25	17	484.7226000	475.1838379
29.33	17	484.9141000	475.2167053
29.42	17	484.9157000	475.2495728
29.50	17	484.7967000	475.2824402
29.58	17	484.7972000	475.3153076
29.67	17	484.6718000	475.3482056
29.75	17	484.5177000	475.381073
29.83	17	484.5543000	475.4139404
29.92	17	484.5925000	475.4468079
30.00	17	484.6707000	475.4796753
30.08	17	484.7059000	475.5125732
30.17	17	484.6288000	475.5454407
30.25	17	484.6580000	475.5783081
30.33	17	484.6536000	475.6111755
30.42	17	484.7664000	475.644043
30.50	17	484.6153000	475.6769104
30.58	17	484.5411000	475.7098083
30.67	17	484.5791000	475.7426758
30.75	17	484.5799000	475.7755432
30.83	17	484.4258000	475.8084106
30.92	17	484.4259000	475.8412781
31.00	17	484.4260000	475.8741455
31.08	17	484.4213000	475.9070435
31.17	17	484.5747000	475.9399109
31.25	17	484.7311000	475.9727783
31.33	17	484.8505000	476.0056458
31.42	17	485.0833000	476.0385132
31.50	17	485.0840000	476.0713806
31.58	17	484.6234000	476.1042786
31.67	17	484.9350000	476.1075439
31.75	17	484.9792000	476.1108398
31.83	17	484.9028000	476.1141357
31.92	17	484.6240000	476.1141357
32.00	17	484.5474000	476.1470032
32.08	17	484.6710000	476.1798706
32.17	17	484.6740000	476.212738
32.25	17	484.7957000	476.2456055
32.33	17	484.6421000	476.2785034
32.42	17	484.6021000	476.3113708
32.50	17	484.6034000	476.3442383
32.58	17	484.5707000	476.3771057
32.67	17	484.6899000	476.4099731
32.75	17	484.6907000	476.4428711
32.83	17	484.7338000	476.4757385
32.92	17	484.6222000	476.508606
33.00	17	484.3131000	476.5414734
33.08	17	484.1241000	476.5743408
33.17	17	484.2786000	476.6072083
33.25	17	484.3985000	476.6401062
33.33	17	484.3985000	476.6729736
33.42	17	484.3985000	476.7058411
33.50	17	484.3985000	476.7387085
33.58	17	485.0165000	476.7715759
33.67	17	485.0165000	476.8044434
33.75	17	485.0170000	474.7564697
33.83	17	484.7100000	474.7893677
33.92	17	484.6705000	474.8222351
34.00	17	484.6347000	474.8551025
34.08	17	484.4446000	474.88797
34.17	17	484.3712000	474.9208374
34.25	17	484.4935000	474.9537354
34.33	17	484.8752000	474.9866028
34.42	17	484.7166000	475.0194702
34.50	17	484.5599000	475.0523376
34.58	17	484.4864000	475.0852051
34.67	17	484.5657000	475.1180725
34.75	17	484.5652000	475.1509705
34.83	17	484.7226000	475.1838379
34.92	17	484.9141000	475.2167053
35.00	17	484.9157000	475.2495728
35.08	17	484.7967000	475.2824402
35.17	17	484.7972000	475.3153076
35.25	17	484.6718000	475.3482056
35.33	17	484.5177000	475.381073
35.42	17	484.5543000	475.4139404
35.50	17	484.5925000	475.4468079
35.58	17	484.6707000	475.4796753
35.67	17	484.7059000	475.5125732
35.75	17	484.6288000	475.5454407
35.83	17	484.6580000	475.5783081
35.92	17	484.6536000	475.6111755
36.00	17	484.7664000	475.644043
36.08	17	484.6153000	475.6769104
36.17	17	484.5411000	475.7098083
36.25	17	484.5791000	475.7426758
36.33	17	484.5799000	475.7755432
36.42	17	484.4258000	475.8084106
36.50	17	484.4259000	475.8412781
36.58	17	484.4260000	475.8741455
36.67	17	484.4213000	475.9070435
36.75	17	484.5747000	475.9399109
36.83	17	484.7311000	475.9727783
36.92	17	484.8505000	476.0056458
37.00	17	485.0833000	476.0385132
37.08	17	485.0840000	476.0713806
37.17	17	484.6234000	476.1042786
37.25	17	484.9350000	476.1075439
37.33	17	484.9792000	476.1108398
37.42	17	484.9028000	476.1141357
37.50	17	484.6240000	476.1141357
37.58	17	484.5474000	476.1470032
37.67	17	484.6710000	476.1798706
37.75	17	484.6740000	476.212738
37.83	17	484.7957000	476.2456055
37.92	17	484.6421000	476.2785034
38.00	17	484.6021000	476.3113708
38.08	17	484.6034000	476.3442383
38.17	17	484.5707000	476.3771057
38.25	17	484.6899000	476.4099731
38.33	17	484.6907000	476.4428711
38.42	17	484.7338000	476.4757385
38.50	17	484.6222000	476.508606
38.58	17	484.3131000	476.5414734
38.67	17	484.1241000	476.5743408
38.75	17	484.2786000	476.6072083
38.83	17	484.3985000	476.6401062
38.92	17	484.3985000	476.6729736
39.00	17	484.3985000	476.7058411
39.08	17	484.3985000	476.7387085
39.17	17	485.0165000	476.7715759
39.25	17	485.0165000	476.8044434
39.33	17	485.0170000	474.7564697
39.42	17	484.7100000	474.7893677
39.50	17	484.6705000	474.8222351
39.58	17	484.6347000	474.8551025
39.67	17	484.4446000	474.88797
39.75	17	484.3712000	474.9208374
39.83	17	484.4935000	474.9537354
39.92	17	484.8752000	474.9866028
40.00	17	484.7166000	475.0194702
40.08	17	484.5599000	475.0523376
40.17	17	484.4864000	475.0852051
40.25	17	484.5657000	475.1180725
40.33	17	484.5652000	475.1509705
40.42	17	484.7226000	475.1838379
40.50	17	484.9141000	475.2167053
40.58	17	484.9157000	475.2495728
40.67	17	484.7967000	475.2824402
40.75	17	484.7972000	475.3153076
40.83	17	484.6718000	475.3482056
40.92	17	484.5177000	475.381073
41.00	17	484.5543000	475.4139404
41.08	17	484.5925000	475.4468079
41.17	17	484.6707000	475.4796753
41.25	17	484.7059000	475.5125732
41.33	17	484.6288000	475.5454407
41.42	17	484.6580000	475.5783081
41.50	17	484.6536000	475.6111755
41.58	17	484.7664000	475.644043
41.67	17	484.6153000	475.6769104
41.75	17	484.5411000	475.7098083
41.83	17	484.5791000	475.7426758
41.92	17	484.5799000	475.7755432
42.00	17	484.4258000	475.8084106
42.08	17	484.4259000	475.8412781
42.17	17	484.4260000	475.8741455
42.25	17	484.4213000	475.9070435
42.33	17	484.5747000	475.9399109
42.42	17	484.7311000	475.9727783
42.50	17	484.8505000	476.0056458
42.58	17	485.0833000	476.0385132
42.67	17	485.0840000	476.0713806
42.75	17	484.6234000	476.1042786
42.83	17	484.9350000	476.1075439
42.92	17	484.9792000	476.1108398
43.00	17	484.9028000	476.1141357
43.08	17	484.6240000	476.1141357
43.17	17	484.5474000	476.1470032
43.25	17	484.6710000	476.1798706
43.33	17	484.6740000	476.212738
43.42	17	484.7957000	476.2456055
43.50	17	484.6421000	476.2785034
43.58	17	484.6021000	476.3113708
43.67	17	484.6034000	476.3442383
43.75	17	484.5707000	476.3771057
43.83	17	484.6899000	476.4099731
43.92	17	484.6907000	476.4428711
44.00	17	484.7338000	476.4757385
44.08	17	484.6222000	476.508606
44.17	17	484.3131000	476.5414734
44.25	17	484.1241000	476.5743408
44.33	17	484.2786000	476.6072083
44.42	17	484.3985000	476.6401062
44.50	17	484.3985000	476.6729736
44.58	17	484.3985000	476.7058411
44.67	17	484.3985000	476.7387085
44.75	17	485.0165000	476.7715759
44.83	17	485.0165000	476.8044434
44.92	17	485.0170000	474.7564697
45.00	17	484.7100000	474.7893677
45.08	17	484.6705000	474.8222351
45.17	17	484.6347000	474.8551025
45.25	17	484.4446000	474.88797
45.33	17	484.3712000	474.9208374
45.42	17	484.4935000	474.9537354
45.50	17	484.8752000	474.9866028
45.58	17	484.7166000	475.0194702
45.67	17	484.5599000	475.0523376
45.75	17	484.4864000	475.0852051
45.83	17	484.5657000	475.1180725
45.92	17	484.5652000	475.1509705
46.00	17	484.7226000	475.1838379
46.08	17	484.9141000	475.2167053
46.17	17	484.9157000	475.2495728
46.25	17	484.7967000	475.2824402
46.33	17	484.7972000	475.3153076
46.42	17	484.6718000	475.3482056
46.50	17	484.5177000	475.381073
46.58	17	484.5543000	475.4139404
46.67	17	484.5925000	475.4468079
46.75	17	484.6707000	475.4796753
46.83	17	484.7059000	475.5125732
46.92	17	484.6288000	475.5454407
47.00	17	484.6580000	475.5783081
47.08	17	484.6536000	475.6111755
47.17	17	484.7664000	475.644043
47.25	17	484.6153000	475.6769104
47.33	17	484.5411000	475.7098083
47.42	17	484.5791000	475.7426758
47.50	17	484.5799000	475.7755432
47.58	17	484.4258000	475.8084106
47.67	17	484.4259000	475.8412781
47.75	17	484.4260000	475.8741455
47.83	17	484.4213000	475.9070435
47.92	17	484.5747000	475.9399109
48.00	17	484.7311000	475.9727783
48.08	17	484.8505000	476.0056458
48.17	17	485.0833000	476.0385132
48.25	17	485.0840000	476.0713806
48.33	17	484.6234000	476.1042786
48.42	17	484.9350000	476.1075439
48.50	17	484.9792000	476.1108398
48.58	17	484.9028000	476.1141357
48.67	17	484.6240000	476.1141357
48.75	17	484.5474000	476.1470032
48.83	17	484.6710000	476.1798706
48.92	17	484.6740000	476.212738
49.00	17	484.7957000	476.2456055
49.08	17	484.6421000	476.2785034
49.17	17	484.6021000	476.3113708
49.25	17	484.6034000	476.3442383
49.33	17	484.5707000	476.3771057
49.42	17	484.6899000	476.4099731
49.50	17	484.6907000	476.4428711
49.58	17	484.7338000	476.4757385
49.67	17	484.6222000	476.508606
49.75	17	484.3131000	476.5414734
49.83	17	484.1241000	476.5743408
49.92	17	484.2786000	476.6072083
50.00	17	484.3985000	476.6401062
50.08	17	484.3985000	476.6729736
50.17	17	484.3985000	476.7058411
50.25	17	484.3985000	476.7387085
50.33	17	485.0165000	476.7715759
50.42	17	485.0165000	476.8044434
50.50	17	484.3985000	476.8373413
50.58	17	483.7804000	476.8702087
50.67	17	483.6686000	476.9030762
50.75	17	483.6340000	476.9359436
50.83	17	483.5568000	476.6972351
50.92	17	483.5568000	476.131073
51.00	17	483.5568000	475.5648804
51.08	17	483.5568000	474.9986877
51.17	16.40740741	467.4570211	467.4570211
51.25	15.81481481	459.9153544	459.9153544
51.33	15.22222222	452.3736878	452.3736878
51.42	14.62962963	444.8320211	444.8320211
51.50	14.03703704	437.2903544	437.2903544
51.58	13.44444444	429.7486878	429.7486878
51.67	12.85185185	422.2070211	422.2070211
51.75	12.25925926	414.6653545	414.6653545
51.83	11.66666667	407.1236878	407.1236878
51.92	11.07407407	399.5820211	399.5820211
52.00	10.48148148	392.0403545	392.0403545
52.08	9.888888889	384.4986878	384.4986878
52.17	9.296296296	376.9570212	376.9570212
52.25	8.703703704	369.4153545	369.4153545
52.33	8.5	361.8736878	361.8736878
52.42	8.5	354.3320212	354.3320212
52.50	8.5	346.7903545	346.7903545
52.58	8.5	339.2486879	339.2486879
52.67	8.5	331.7070212	331.7070212
52.75	8.5	324.1653546	324.1653546
52.83	8.5	316.6236879	316.6236879
52.92	8.5	309.0820212	309.0820212
53.00	8.5	301.5403546	301.5403546
53.08	8.5	293.9986879	293.9986879
53.17	8.5	286.4570213	286.4570213
53.25	8.5	278.9153546	278.9153546
53.33	8.5	271.3736879	271.3736879
53.42	8.5	263.8320213	263.8320213
53.50	8.5	256.2903546	256.2903546
53.58	8.5	248.7486880	248.748688
53.67	8.5	242.2467500	241.2070213
53.75	8.5	242.4376000	237.4768677
53.83	8.5	242.3583000	237.4933014
53.92	8.5	242.2799500	237.5097351
54.00	8.5	242.2432000	237.5261688
54.08	8.5	242.2828500	237.5426025
54.17	8.5	242.2826000	237.5590363
54.25	8.5	242.3613000	237.5754852
54.33	8.5	242.4570500	237.5919189
54.42	8.5	242.4578500	237.6083527
54.50	8.5	242.3983500	237.6247864
54.58	8.5	242.3986000	237.6412201
54.67	8.5	242.3359000	237.6576538
54.75	8.5	242.2588500	237.6741028
54.83	8.5	242.2771500	237.6905365
54.92	8.5	242.2962500	237.7069702
55.00	8.5	242.3353500	237.7234039
55.08	8.5	242.3529500	237.7398376
55.17	8.5	242.3144000	237.7562866
55.25	8.5	242.3290000	237.7727203
55.33	8.5	242.3268000	237.7891541
55.42	8.5	242.3832000	237.8055878
55.50	8.5	242.3076500	237.8220215
55.58	8.5	242.2705500	237.8384552
55.67	8.5	242.2895500	237.8549042
55.75	8.5	242.2899500	237.8713379
55.83	8.5	242.2129000	237.8877716
55.92	8.5	242.2129500	237.9042053
56.00	8.5	242.2130000	237.920639
56.08	8.5	242.2106500	237.9370728
56.17	8.5	242.2873500	237.9535217
56.25	8.5	242.3655500	237.9699554
56.33	8.5	242.4252500	237.9863892
56.42	8.5	242.5416500	238.0028229
56.50	8.5	242.5420000	238.0192566
56.58	8.5	242.3117000	238.0356903
56.67	8.5	242.4675000	238.0521393
56.75	8.5	242.4896000	238.053772
56.83	8.5	242.4514000	238.0554199
56.92	8.5	242.3120000	238.0570679
57.00	8.5	242.2737000	238.0570679
57.08	8.5	242.3355000	238.0735016
57.17	8.5	242.3370000	238.0899353
57.25	8.5	242.3978500	238.106369
57.33	8.5	242.3210500	238.1228027
57.42	8.5	242.3010500	238.1392517
57.50	8.5	242.3017000	238.1556854
57.58	8.5	242.2853500	238.1721191
57.67	8.5	242.3449500	238.1885529
57.75	8.5	242.3453500	238.2049866
57.83	8.5	242.3669000	238.2214355
57.92	8.5	242.3111000	238.2378693
58.00	8.5	242.1565500	238.254303
58.08	8.5	242.0620500	238.2707367
58.17	8.5	242.1393000	238.2871704
58.25	8.5	242.1992500	238.3036041
58.33	8.5	242.1992500	238.3200531
58.42	8.5	242.1992500	238.3364868
58.50	8.5	242.1992500	238.3529205
58.58	8.5	242.5082500	238.3693542
58.67	8.5	242.5082500	238.385788
58.75	8.5	242.5085000	238.4022217
58.83	8.5	242.3550000	237.3782349
58.92	8.5	242.3352500	237.3946838
59.00	8.5	242.3173500	237.4111176
59.08	8.5	242.2223000	237.4275513
59.17	8.5	242.1856000	237.443985
59.25	8.5	242.2467500	237.4604187
59.33	8.5	242.4376000	237.4768677
59.42	8.5	242.3583000	237.4933014
59.50	8.5	242.2799500	237.5097351
59.58	8.5	242.2432000	237.5261688
59.67	8.5	242.2828500	237.5426025
59.75	8.5	242.2826000	237.5590363
59.83	8.5	242.3613000	237.5754852
59.92	8.5	242.4570500	237.5919189
60.00	8.5	242.4578500	237.6083527
60.08	8.5	242.3983500	237.6247864
60.17	8.5	242.3986000	237.6412201
60.25	8.5	242.3359000	237.6576538
60.33	8.5	242.2588500	237.6741028
60.42	8.5	242.2771500	237.6905365
60.50	8.5	242.2962500	237.7069702
60.58	8.5	242.3353500	237.7234039
60.67	8.5	242.3529500	237.7398376
60.75	8.5	242.3144000	237.7562866
60.83	8.5	242.3290000	237.7727203
60.92	8.5	242.3268000	237.7891541
61.00	8.5	242.3832000	237.8055878
61.08	8.5	242.3076500	237.8220215
61.17	8.5	242.2705500	237.8384552
61.25	8.5	242.2895500	237.8549042
61.33	8.5	242.2899500	237.8713379
61.42	8.5	242.2129000	237.8877716
61.50	8.5	242.2129500	237.9042053
61.58	8.5	242.2130000	237.920639
61.67	8.5	242.2106500	237.9370728
61.75	8.5	242.2873500	237.9535217
61.83	8.5	242.3655500	237.9699554
61.92	8.5	242.4252500	237.9863892
62.00	8.5	242.5416500	238.0028229
62.08	8.5	242.5420000	238.0192566
62.17	8.5	242.3117000	238.0356903
62.25	8.5	242.4675000	238.0521393
62.33	8.5	242.4896000	238.053772
62.42	8.5	242.4514000	238.0554199
62.50	8.5	242.3120000	238.0570679
62.58	8.5	242.2737000	238.0570679
